开始时间,结束时间,粒度,云环境,服务器ID,服务器名称,服务器当前使用功率(W),CPU温度(℃)
2023-01-03 00:45:00,2023-01-03 00:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,54.5
2023-01-03 00:40:00,2023-01-03 00:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,565,55.0
2023-01-03 00:35:00,2023-01-03 00:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,592,55.75
2023-01-03 00:30:00,2023-01-03 00:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,583,55.25
2023-01-03 00:25:00,2023-01-03 00:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,587,54.75
2023-01-03 00:20:00,2023-01-03 00:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,614,55.5
2023-01-03 00:15:00,2023-01-03 00:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,597,55.25
2023-01-03 00:10:00,2023-01-03 00:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,584,56.0
2023-01-03 00:05:00,2023-01-03 00:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,588,56.5
2023-01-03 00:00:00,2023-01-03 00:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,581,55.75
2023-01-02 23:55:00,2023-01-03 00:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,601,56.25
2023-01-02 23:50:00,2023-01-02 23:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,581,55.75
2023-01-02 23:45:00,2023-01-02 23:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,588,56.0
2023-01-02 23:40:00,2023-01-02 23:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,591,55.75
2023-01-02 23:35:00,2023-01-02 23:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,595,56.25
2023-01-02 23:30:00,2023-01-02 23:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,581,55.5
2023-01-02 23:25:00,2023-01-02 23:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.25
2023-01-02 23:20:00,2023-01-02 23:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,51.75
2023-01-02 23:15:00,2023-01-02 23:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.25
2023-01-02 23:10:00,2023-01-02 23:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,51.25
2023-01-02 23:05:00,2023-01-02 23:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.75
2023-01-02 23:00:00,2023-01-02 23:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,51.0
2023-01-02 22:55:00,2023-01-02 23:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.0
2023-01-02 22:50:00,2023-01-02 22:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,51.0
2023-01-02 22:45:00,2023-01-02 22:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.25
2023-01-02 22:40:00,2023-01-02 22:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,51.25
2023-01-02 22:35:00,2023-01-02 22:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.75
2023-01-02 22:30:00,2023-01-02 22:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.25
2023-01-02 22:25:00,2023-01-02 22:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.0
2023-01-02 22:20:00,2023-01-02 22:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,518,50.75
2023-01-02 22:15:00,2023-01-02 22:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.75
2023-01-02 22:10:00,2023-01-02 22:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.0
2023-01-02 22:05:00,2023-01-02 22:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.0
2023-01-02 22:00:00,2023-01-02 22:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.25
2023-01-02 21:55:00,2023-01-02 22:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.25
2023-01-02 21:50:00,2023-01-02 21:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.25
2023-01-02 21:45:00,2023-01-02 21:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.5
2023-01-02 21:40:00,2023-01-02 21:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.25
2023-01-02 21:35:00,2023-01-02 21:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.25
2023-01-02 21:30:00,2023-01-02 21:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.5
2023-01-02 21:25:00,2023-01-02 21:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.75
2023-01-02 21:20:00,2023-01-02 21:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.75
2023-01-02 21:15:00,2023-01-02 21:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,49.75
2023-01-02 21:10:00,2023-01-02 21:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.5
2023-01-02 21:05:00,2023-01-02 21:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.75
2023-01-02 21:00:00,2023-01-02 21:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.25
2023-01-02 20:55:00,2023-01-02 21:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,52.0
2023-01-02 20:50:00,2023-01-02 20:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,518,50.5
2023-01-02 20:45:00,2023-01-02 20:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.0
2023-01-02 20:40:00,2023-01-02 20:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,518,50.25
2023-01-02 20:35:00,2023-01-02 20:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.75
2023-01-02 20:30:00,2023-01-02 20:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.75
2023-01-02 20:25:00,2023-01-02 20:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.0
2023-01-02 20:20:00,2023-01-02 20:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.25
2023-01-02 20:15:00,2023-01-02 20:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,520,50.75
2023-01-02 20:10:00,2023-01-02 20:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,519,50.5
2023-01-02 20:05:00,2023-01-02 20:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.25
2023-01-02 20:00:00,2023-01-02 20:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.0
2023-01-02 19:55:00,2023-01-02 20:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,51.0
2023-01-02 19:50:00,2023-01-02 19:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.5
2023-01-02 19:45:00,2023-01-02 19:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.75
2023-01-02 19:40:00,2023-01-02 19:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.0
2023-01-02 19:35:00,2023-01-02 19:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.0
2023-01-02 19:30:00,2023-01-02 19:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,51.0
2023-01-02 19:25:00,2023-01-02 19:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.0
2023-01-02 19:20:00,2023-01-02 19:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.25
2023-01-02 19:15:00,2023-01-02 19:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.5
2023-01-02 19:10:00,2023-01-02 19:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.5
2023-01-02 19:05:00,2023-01-02 19:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.5
2023-01-02 19:00:00,2023-01-02 19:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.75
2023-01-02 18:55:00,2023-01-02 19:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,518,49.75
2023-01-02 18:50:00,2023-01-02 18:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.75
2023-01-02 18:45:00,2023-01-02 18:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.5
2023-01-02 18:40:00,2023-01-02 18:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,518,50.0
2023-01-02 18:35:00,2023-01-02 18:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,520,50.25
2023-01-02 18:30:00,2023-01-02 18:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,49.25
2023-01-02 18:25:00,2023-01-02 18:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.75
2023-01-02 18:20:00,2023-01-02 18:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,51.5
2023-01-02 18:15:00,2023-01-02 18:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.5
2023-01-02 18:10:00,2023-01-02 18:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,512,50.0
2023-01-02 18:05:00,2023-01-02 18:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,513,50.25
2023-01-02 18:00:00,2023-01-02 18:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.25
2023-01-02 17:55:00,2023-01-02 18:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.25
2023-01-02 17:50:00,2023-01-02 17:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.25
2023-01-02 17:45:00,2023-01-02 17:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.25
2023-01-02 17:40:00,2023-01-02 17:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.25
2023-01-02 17:35:00,2023-01-02 17:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.5
2023-01-02 17:30:00,2023-01-02 17:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,51.0
2023-01-02 17:25:00,2023-01-02 17:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.0
2023-01-02 17:20:00,2023-01-02 17:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.75
2023-01-02 17:15:00,2023-01-02 17:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.75
2023-01-02 17:10:00,2023-01-02 17:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.5
2023-01-02 17:05:00,2023-01-02 17:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,518,50.25
2023-01-02 17:00:00,2023-01-02 17:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,520,49.0
2023-01-02 16:55:00,2023-01-02 17:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,49.75
2023-01-02 16:50:00,2023-01-02 16:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.0
2023-01-02 16:45:00,2023-01-02 16:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.25
2023-01-02 16:40:00,2023-01-02 16:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.75
2023-01-02 16:35:00,2023-01-02 16:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.25
2023-01-02 16:30:00,2023-01-02 16:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.25
2023-01-02 16:25:00,2023-01-02 16:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.0
2023-01-02 16:20:00,2023-01-02 16:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.25
2023-01-02 16:15:00,2023-01-02 16:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.5
2023-01-02 16:10:00,2023-01-02 16:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.0
2023-01-02 16:05:00,2023-01-02 16:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.0
2023-01-02 16:00:00,2023-01-02 16:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.5
2023-01-02 15:55:00,2023-01-02 16:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.0
2023-01-02 15:50:00,2023-01-02 15:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.75
2023-01-02 15:45:00,2023-01-02 15:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.75
2023-01-02 15:40:00,2023-01-02 15:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.75
2023-01-02 15:35:00,2023-01-02 15:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.0
2023-01-02 15:30:00,2023-01-02 15:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.5
2023-01-02 15:25:00,2023-01-02 15:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.25
2023-01-02 15:20:00,2023-01-02 15:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.0
2023-01-02 15:15:00,2023-01-02 15:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.75
2023-01-02 15:10:00,2023-01-02 15:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.0
2023-01-02 15:05:00,2023-01-02 15:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.0
2023-01-02 15:00:00,2023-01-02 15:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.25
2023-01-02 14:55:00,2023-01-02 15:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.25
2023-01-02 14:50:00,2023-01-02 14:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.25
2023-01-02 14:45:00,2023-01-02 14:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,49.75
2023-01-02 14:40:00,2023-01-02 14:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,49.5
2023-01-02 14:35:00,2023-01-02 14:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.75
2023-01-02 14:30:00,2023-01-02 14:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.0
2023-01-02 14:25:00,2023-01-02 14:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,49.25
2023-01-02 14:20:00,2023-01-02 14:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.25
2023-01-02 14:15:00,2023-01-02 14:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.25
2023-01-02 14:10:00,2023-01-02 14:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.5
2023-01-02 14:05:00,2023-01-02 14:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,513,49.75
2023-01-02 14:00:00,2023-01-02 14:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,513,49.25
2023-01-02 13:55:00,2023-01-02 14:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,521,50.0
2023-01-02 13:50:00,2023-01-02 13:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,513,50.25
2023-01-02 13:45:00,2023-01-02 13:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,49.25
2023-01-02 13:40:00,2023-01-02 13:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,50.25
2023-01-02 13:35:00,2023-01-02 13:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,520,50.0
2023-01-02 13:30:00,2023-01-02 13:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,49.75
2023-01-02 13:25:00,2023-01-02 13:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.0
2023-01-02 13:20:00,2023-01-02 13:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,49.75
2023-01-02 13:15:00,2023-01-02 13:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,515,50.0
2023-01-02 13:10:00,2023-01-02 13:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,516,50.25
2023-01-02 13:05:00,2023-01-02 13:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,514,50.25
2023-01-02 13:00:00,2023-01-02 13:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,517,51.0
2023-01-02 12:55:00,2023-01-02 13:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,574,55.25
2023-01-02 12:50:00,2023-01-02 12:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,582,55.5
2023-01-02 12:45:00,2023-01-02 12:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,573,55.0
2023-01-02 12:40:00,2023-01-02 12:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,589,56.0
2023-01-02 12:35:00,2023-01-02 12:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,583,56.0
2023-01-02 12:30:00,2023-01-02 12:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,570,55.0
2023-01-02 12:25:00,2023-01-02 12:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,581,56.0
2023-01-02 12:20:00,2023-01-02 12:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,581,56.5
2023-01-02 12:15:00,2023-01-02 12:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,601,54.25
2023-01-02 12:10:00,2023-01-02 12:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,582,54.25
2023-01-02 12:05:00,2023-01-02 12:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,57.75
2023-01-02 12:00:00,2023-01-02 12:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,588,56.25
2023-01-02 11:55:00,2023-01-02 12:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,55.25
2023-01-02 11:50:00,2023-01-02 11:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,573,55.5
2023-01-02 11:45:00,2023-01-02 11:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,593,56.5
2023-01-02 11:40:00,2023-01-02 11:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,598,57.0
2023-01-02 11:35:00,2023-01-02 11:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,584,57.5
2023-01-02 11:30:00,2023-01-02 11:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,615,57.75
2023-01-02 11:25:00,2023-01-02 11:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,637,57.75
2023-01-02 11:20:00,2023-01-02 11:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,602,56.0
2023-01-02 11:15:00,2023-01-02 11:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,57.0
2023-01-02 11:10:00,2023-01-02 11:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,612,57.25
2023-01-02 11:05:00,2023-01-02 11:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,598,56.5
2023-01-02 11:00:00,2023-01-02 11:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,57.25
2023-01-02 10:55:00,2023-01-02 11:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,599,57.25
2023-01-02 10:50:00,2023-01-02 10:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,58.0
2023-01-02 10:45:00,2023-01-02 10:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,620,57.75
2023-01-02 10:40:00,2023-01-02 10:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,620,58.5
2023-01-02 10:35:00,2023-01-02 10:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,620,57.25
2023-01-02 10:30:00,2023-01-02 10:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,57.0
2023-01-02 10:25:00,2023-01-02 10:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,602,54.5
2023-01-02 10:20:00,2023-01-02 10:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,543,54.75
2023-01-02 10:15:00,2023-01-02 10:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,565,55.0
2023-01-02 10:10:00,2023-01-02 10:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,593,57.25
2023-01-02 10:05:00,2023-01-02 10:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,573,55.0
2023-01-02 10:00:00,2023-01-02 10:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,581,56.25
2023-01-02 09:55:00,2023-01-02 10:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,579,55.5
2023-01-02 09:50:00,2023-01-02 09:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,582,55.5
2023-01-02 09:45:00,2023-01-02 09:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,573,54.25
2023-01-02 09:40:00,2023-01-02 09:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,536,53.0
2023-01-02 09:35:00,2023-01-02 09:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,577,54.5
